id;iter;answer_token_len;correct_answer_idx;finish_reasons;frequency_of_answer;is_correct;model_guessed_its_correct;reasoning_token_len;sampled_finish_reasons;yes_no_probabilities
(25, 2);5;115;2;;1.0;False;;679;stop;[0.008576830545271221, 0.9913467888486112]
(25, 2);6;128;2;;1.0;False;;598;stop;[0.005219700241155385, 0.9946987631533318]
(25, 2);7;160;2;;1.0;False;;590;stop;[0.012819538577184767, 0.9870496195563112]
(25, 2);8;110;2;;1.0;False;;611;stop;[0.0032726941221907662, 0.9966140389540454]
(25, 2);9;133;2;;1.0;False;;670;stop;[0.004468247648476003, 0.995500989314229]
(27, 0);0;293;2;;0.5;False;;1998;stop;[0.9938779280513931, 0.005215393651432145]
(27, 0);1;133;2;;0.5;False;;733;stop;[0.9269020321005254, 0.02320453677465379]
(27, 0);2;253;2;;0.5;True;;824;stop;[0.02252925444800606, 0.9730541082130977]
(27, 0);3;350;2;;0.5;False;;1903;stop;[0.9412347657435522, 0.007443557687504417]
(27, 0);4;100;2;;0.5;False;;1995;stop;[0.9990121357977055, 0.0003484813015023017]
(27, 0);5;186;2;;0.5;False;;2767;stop;[0.9408243291368927, 0.0055508099961196775]
(27, 0);6;76;2;;0.5;True;;1568;stop;[0.015658623163502722, 0.9840206764927713]
(27, 0);7;244;2;;0.5;True;;2822;stop;[0.005553844095048082, 0.99425158490581]
(27, 0);8;63;2;;0.5;True;;1646;stop;[0.02594845943508189, 0.97370886372635]
(27, 0);9;158;2;;0.5;True;;2361;stop;[0.011329663049461581, 0.9884857068921393]
(39, 2);0;301;2;;0.9;True;;1840;stop;[0.9559301192185946, 0.004639282083059881]
(39, 2);1;184;2;;0.9;True;;1751;stop;[0.974939660212496, 0.0025326105817375165]
(39, 2);2;200;2;;0.9;True;;2276;stop;[0.9712493739369514, 0.0015422938717913246]
(39, 2);3;49;2;;0.1;False;;1645;stop;[0.017431869530279503, 0.9819596147866727]
(39, 2);4;502;2;;0.9;True;;1121;stop;[0.8787984139439012, 0.0026071112230963214]
(39, 2);5;355;2;;0.9;True;;2807;stop;[0.9818815708236697, 0.00027736955769046035]
(39, 2);6;44;2;;0.9;True;;1789;stop;[0.9722210404425411, 0.014086378446815725]
(39, 2);7;316;2;;0.9;True;;2192;stop;[0.9864697166032245, 0.0024073041663129854]
(39, 2);8;172;2;;0.9;True;;2782;stop;[0.9933390244993735, 0.00029407275665988767]
(39, 2);9;249;2;;0.9;True;;1999;stop;[0.9837391073970584, 0.003957987400235354]
(22, 3);0;117;3;;0.9;True;;2828;stop;[0.6359853019080287, 0.10545671056093334]
(22, 3);1;195;3;;0.9;True;;5225;stop;[0.5749289801792095, 0.02229241576594865]
(22, 3);2;80;3;;0.9;True;;2198;stop;[0.816767401636833, 0.07421133165287207]
(22, 3);3;292;3;;0.9;True;;3601;stop;[0.32208253548006655, 0.01239130892922504]
(22, 3);4;612;3;;0.9;True;;3917;stop;[0.9446814684620248, 0.030366737967511208]
(22, 3);5;628;3;;0.9;True;;5982;stop;[0.2938170559218333, 0.009225948963468523]
(22, 3);6;504;3;;0.1;False;;2249;stop;[0.009557001764585871, 0.9901920491553949]
(22, 3);7;400;3;;0.9;True;;2772;stop;[0.661861759794881, 0.017534969746232275]
(22, 3);8;472;3;;0.9;True;;4712;stop;[0.5889816591749305, 0.2915670465439915]
(22, 3);9;375;3;;0.9;True;;1822;stop;[0.7569123195198795, 0.013863334780558005]
(23, 0);0;324;0;;1.0;True;;2383;stop;[0.602138189354515, 0.010360358600494635]
(23, 0);1;346;0;;1.0;True;;2423;stop;[0.797988090685625, 0.006068960111751569]
(23, 0);2;384;0;;1.0;True;;3119;stop;[0.574951255095168, 0.02340882924236832]
(23, 0);3;360;0;;1.0;True;;4814;stop;[0.6839962438178516, 0.0879854171644816]
(23, 0);4;77;0;;1.0;True;;2349;stop;[0.9364083251632459, 0.008424245439212047]
(23, 0);5;443;0;;1.0;True;;3308;stop;[0.8901910869785039, 0.005252076905634122]
(23, 0);6;495;0;;1.0;True;;3177;stop;[0.9372010210221686, 0.006827938487779541]
(23, 0);7;115;0;;1.0;True;;4263;stop;[0.7786215059027557, 0.052368549808019325]
(23, 0);8;291;0;;1.0;True;;2463;stop;[0.8286593369878256, 0.028577557238013276]
(23, 0);9;294;0;;1.0;True;;1884;stop;[0.9674531221330616, 0.0018896390306131952]
(23, 1);0;110;0;;0.3;False;;6318;stop;[0.9171686594244544, 0.017063067812154255]
(23, 1);1;338;0;;0.7;True;;4436;stop;[0.14309109415665655, 0.7735431236000692]
(23, 1);2;259;0;;0.7;True;;3680;stop;[0.008575701848130111, 0.9912165295233475]
(23, 1);3;92;0;;0.7;True;;5821;stop;[0.01209584649324318, 0.9760237608131161]
(23, 1);4;272;0;;0.7;True;;3492;stop;[0.16532751047812017, 0.6799306848630743]
(23, 1);5;90;0;;0.3;False;;5635;stop;[0.48329526740616324, 0.22387692904264883]
(23, 1);6;68;0;;0.7;True;;3102;stop;[0.022270667074549073, 0.9770330026465506]
(23, 1);7;149;0;;0.3;False;;7727;stop;[0.585393491907461, 0.022346267758807947]
(23, 1);8;281;0;;0.7;True;;5096;stop;[0.0239520897286945, 0.971829641902095]
(23, 1);9;253;0;;0.7;True;;6927;stop;[0.011717956593895391, 0.9812789111809064]
(23, 2);0;359;0;;0.7;True;;2982;stop;[0.07125203176250962, 0.8154362493435091]
(23, 2);1;456;0;;0.7;True;;2630;stop;[0.09840782193464544, 0.8909115951132349]
(23, 2);2;186;0;;0.7;True;;3047;stop;[0.00817858384785, 0.9906822618500656]
(23, 2);3;475;0;;0.7;True;;3102;stop;[0.03237027958067339, 0.9608955983699589]
(23, 2);4;128;0;;0.3;False;;2553;stop;[0.6635251862077518, 0.0157270019430205]
(23, 2);5;389;0;;0.3;False;;6332;stop;[0.4082305472946774, 0.03680310222879354]
(23, 2);6;400;0;;0.7;True;;2124;stop;[0.05588164323063494, 0.9305128730817316]
(23, 2);7;461;0;;0.7;True;;3965;stop;[0.10455172751294561, 0.8223630497869485]
(23, 2);8;493;0;;0.3;False;;4035;stop;[0.43452608028775264, 0.19585624898173837]
(23, 2);9;392;0;;0.7;True;;7611;stop;[0.0755634734086631, 0.9205516613304751]
(23, 3);0;104;0;;0.5;True;;5640;stop;[0.2817152868061401, 0.6057830627226197]
(23, 3);1;297;0;;0.5;True;;3150;stop;[0.012424868077579488, 0.9870294107163322]
(23, 3);2;105;0;;0.5;False;;8656;stop;[0.5307894615668023, 0.17918664075306712]
(23, 3);3;42;0;;0.5;False;;4368;stop;[0.6019902679867448, 0.34300371535401275]
(23, 3);4;418;0;;0.5;True;;3743;stop;[0.20490461906679872, 0.6410898367397718]
(23, 3);5;347;0;;0.5;True;;4194;stop;[0.07032824482845632, 0.8140534909539202]
(23, 3);6;429;0;;0.5;False;;5418;stop;[0.7379950466533998, 0.06627288261030059]
(23, 3);7;188;0;;0.5;False;;6466;stop;[0.9318961880158576, 0.00757868352778735]
(23, 3);8;518;0;;0.5;True;;8058;stop;[0.3400455339631897, 0.5784369385090221]
(23, 3);9;430;0;;0.5;False;;9099;stop;[0.7039560735963629, 0.0349368463361238]
(24, 0);0;78;3;;0.9;True;;5928;stop;[0.04524118335265988, 0.9523026108577398]
(24, 0);1;485;3;;0.9;True;;3672;stop;[0.23496415787701136, 0.6000019965773694]
(24, 0);2;82;3;;0.9;True;;8448;stop;[0.0033752863298522123, 0.9962318611001265]
(24, 0);3;189;3;;0.9;True;;3845;stop;[0.07695637744589295, 0.9086761133512526]
(24, 0);4;108;3;;0.9;True;;3628;stop;[0.008567449699430074, 0.9902624173825232]
(24, 0);5;511;3;;0.0;False;;5572;stop;
(24, 0);6;101;3;;0.9;True;;6692;stop;[0.0038811479795282993, 0.9952621691520058]
(24, 0);7;70;3;;0.9;True;;3201;stop;[0.009701764506434075, 0.9896070475040936]
(24, 0);8;160;3;;0.9;True;;3627;stop;[0.011367104014367298, 0.9840346431476973]
(24, 0);9;50;3;;0.9;True;;8226;stop;[0.005728603927778405, 0.9939849781766155]
(24, 1);0;369;3;;0.3;False;;6453;stop;[0.3909000888360196, 0.21587553182863417]
(24, 1);1;325;3;;0.3;False;;4696;stop;[0.8235372357447394, 0.16471780962132324]
(24, 1);2;326;3;;0.7;True;;5531;stop;[0.06339258957603267, 0.9242979105568889]
(24, 1);3;37;3;;0.7;True;;8025;stop;[0.009261916980037034, 0.9900800880042583]
(24, 1);4;387;3;;0.7;True;;5745;stop;[0.03975342528673676, 0.9482052733157907]
(24, 1);5;406;3;;0.7;True;;7007;stop;[0.1773689836832142, 0.7949126237449103]
(24, 1);6;336;3;;0.7;True;;7370;stop;[0.0174310050867486, 0.9819107641106846]
(24, 1);7;219;3;;0.7;True;;3129;stop;[0.013422454015839948, 0.9861453565116826]
(24, 1);8;444;3;;0.3;False;;6859;stop;[0.4420119023151507, 0.42841262575795536]
(24, 1);9;65;3;;0.7;True;;3930;stop;[0.008060660537691099, 0.9917744721682169]
(24, 2);0;123;3;;0.7;True;;8499;stop;[0.01716272640710857, 0.9820234138550183]
(24, 2);1;320;3;;0.7;True;;3591;stop;[0.030527207791457275, 0.964628817199298]
(24, 2);2;50;3;;0.7;True;;5775;stop;[0.008708112359293921, 0.9909161965187198]
(24, 2);3;0;3;;0.1;False;;10240;length;[0.5075428802842995, 0.44790501977975844]
(24, 2);4;487;3;;0.0;False;;8475;stop;
(24, 2);5;250;3;;0.0;False;;8948;stop;
(24, 2);6;474;3;;0.7;True;;5585;stop;[0.040362327466291745, 0.9331089063288076]
(24, 2);7;343;3;;0.7;True;;5274;stop;[0.010344611329590624, 0.9835351872150258]
(24, 2);8;76;3;;0.7;True;;7463;stop;[0.027981240115560926, 0.9710804989400924]
(24, 2);9;383;3;;0.7;True;;3481;stop;[0.006793096053647842, 0.9925546053794057]
(24, 3);0;124;3;;0.0;False;;3927;stop;
(24, 3);1;101;3;;0.7;True;;7022;stop;[0.487076015287986, 0.13109473106832156]
(24, 3);2;33;3;;0.7;True;;3568;stop;[0.9860775427525603, 0.011660823867537579]
(24, 3);3;93;3;;0.7;True;;7303;stop;[0.2389665320010335, 0.10118479602478489]
(24, 3);4;94;3;;0.7;True;;4531;stop;[0.7040881730840117, 0.1955182301595035]
(24, 3);5;543;3;;0.7;True;;4305;stop;[0.8552560615129932, 0.015182612394260496]
(24, 3);6;393;3;;0.7;True;;7340;stop;[0.5245724330135326, 0.2764302468840305]
(24, 3);7;33;3;;0.0;False;;8200;stop;
(24, 3);8;508;3;;0.0;False;;4637;stop;
(24, 3);9;79;3;;0.7;True;;1944;stop;[0.8721792672988918, 0.06076005264381145]
(25, 1);0;91;2;;0.2;False;;969;stop;[0.992838188192696, 0.0006271186087974136]
(25, 1);1;112;2;;0.8;True;;906;stop;[0.007345098651998377, 0.9925558972131897]
(25, 1);2;101;2;;0.8;True;;1160;stop;[0.013634990659499115, 0.9862297601140805]
(25, 1);3;125;2;;0.8;True;;1296;stop;[0.001987724748160625, 0.9979871577340959]
(25, 1);4;333;2;;0.8;True;;1568;stop;[0.022068576940331534, 0.9757604828833054]
(25, 1);5;102;2;;0.8;True;;621;stop;[0.01639779997705554, 0.9832830552255057]
(25, 1);6;102;2;;0.8;True;;999;stop;[0.014062359132206206, 0.9858473927981881]
(25, 1);7;305;2;;0.2;False;;546;stop;[0.9363811509772507, 0.001724863298137711]
(25, 1);8;190;2;;0.8;True;;940;stop;[0.003945217707241261, 0.9960069994010106]
(25, 1);9;105;2;;0.8;True;;1085;stop;[0.008704558671674814, 0.9905118252753883]
(25, 3);0;122;2;;0.7;True;;1199;stop;[0.006289702810199922, 0.993678728007791]
(25, 3);1;172;2;;0.7;True;;2264;stop;[0.3627402139063226, 0.6267588854016453]
(25, 3);2;129;2;;0.7;True;;888;stop;[0.012997304533572765, 0.9852219198063367]
(25, 3);3;412;2;;0.3;False;;2338;stop;[0.9707542700263869, 0.010742065042063759]
(25, 3);4;71;2;;0.7;True;;2515;stop;[0.006097005889283967, 0.9938118723818294]
(25, 3);5;129;2;;0.7;True;;2898;stop;[0.22433063402228337, 0.7589007301394967]
(25, 3);6;72;2;;0.7;True;;3287;stop;[0.01032690825413589, 0.9895525310347231]
(25, 3);7;109;2;;0.3;False;;537;stop;[0.9934096052648153, 0.0001144679897382371]
(25, 3);8;206;2;;0.3;False;;4709;stop;[0.6221795549512515, 0.16230523911522235]
(25, 3);9;160;2;;0.7;True;;1493;stop;[0.29887654302577044, 0.6949087823577283]
(26, 0);0;203;1;;0.7;True;;896;stop;[0.02516650836869304, 0.9743435644281998]
(26, 0);1;64;1;;0.7;True;;5601;stop;[0.008418177948482266, 0.9883317440890217]
(26, 0);2;211;1;;0.7;True;;1534;stop;[0.33357855091099603, 0.6531151164885075]
(26, 0);3;241;1;;0.7;True;;6186;stop;[0.029744218372815042, 0.9697223028186197]
(26, 0);4;62;1;;0.7;True;;2075;stop;[0.03728255964844573, 0.9615299006443531]
(26, 0);5;82;1;;0.3;False;;3842;stop;[0.5869344356930424, 0.40339374500505737]
(26, 0);6;48;1;;0.3;False;;3054;stop;[0.9906895166323354, 0.0006926545869706188]
(26, 0);7;53;1;;0.3;False;;5711;stop;[0.9404477810110882, 0.0460962249130589]
(26, 0);8;271;1;;0.7;True;;3981;stop;[0.010299825963471397, 0.9869575276299855]
(26, 0);9;45;1;;0.7;True;;2204;stop;[0.01098286117478297, 0.9886454262388641]
(26, 1);0;248;1;;0.8;False;;1238;stop;[0.04732670110531902, 0.950582259162668]
(26, 1);1;337;1;;0.2;True;;4541;stop;[0.778091690228528, 0.12701996535105234]
(26, 1);2;217;1;;0.8;False;;2475;stop;[0.10697359770348669, 0.8817928179104597]
(26, 1);3;241;1;;0.8;False;;3456;stop;[0.01743827938624412, 0.9823207945051198]
(26, 1);4;382;1;;0.8;False;;2583;stop;[0.05593294784885797, 0.8818007937668405]
(26, 1);5;40;1;;0.8;False;;2080;stop;[0.09243117988362334, 0.904800392775097]
(26, 1);6;289;1;;0.2;True;;3616;stop;[0.9900861645560479, 0.0023235687696903703]
(26, 1);7;94;1;;0.8;False;;1228;stop;[0.05120657434099233, 0.9364704206147175]
(26, 1);8;75;1;;0.8;False;;4722;stop;[0.019118989719944905, 0.9806170323630925]
(26, 1);9;106;1;;0.8;False;;441;stop;[0.0016484255385617924, 0.9983169795492036]
(26, 2);0;282;1;;0.7;False;;5479;stop;[0.7096691567491721, 0.011696971779206368]
(26, 2);1;184;1;;0.3;True;;2472;stop;[0.2428901794966221, 0.7251361099936391]
(26, 2);2;538;1;;0.3;True;;2958;stop;[0.03716721887348262, 0.9363502103417979]
(26, 2);3;27;1;;0.7;False;;4882;stop;[0.9836403666407638, 0.001351772613243971]
(26, 2);4;136;1;;0.7;False;;2450;stop;[0.9614902238925672, 0.013502291356378926]
(26, 2);5;88;1;;0.3;True;;943;stop;[0.005554699555117716, 0.9944049219076307]
(26, 2);6;51;1;;0.7;False;;4127;stop;[0.9684666195761377, 0.005121906362292491]
(26, 2);7;48;1;;0.7;False;;1448;stop;[0.9950728013562797, 0.00022763853057595026]
(26, 2);8;304;1;;0.7;False;;2770;stop;[0.8534021710482828, 0.036342251012488655]
(26, 2);9;232;1;;0.7;False;;3099;stop;[0.7035107981681052, 0.12912366730722913]
(26, 3);0;242;1;;0.6;True;;2638;stop;[0.4200985553181895, 0.5147155094885018]
(26, 3);1;328;1;;0.6;True;;2431;stop;[0.029302897579245965, 0.9703786428118674]
(26, 3);2;75;1;;0.4;False;;1677;stop;[0.9811476108250798, 0.017970343227656862]
(26, 3);3;46;1;;0.6;True;;3263;stop;[0.012189454040363139, 0.9835773950398145]
(26, 3);4;51;1;;0.6;True;;2126;stop;[0.00337520746713839, 0.9962085540087771]
(26, 3);5;46;1;;0.6;True;;2475;stop;[0.03731019644770237, 0.9622427383793275]
(26, 3);6;85;1;;0.4;False;;1237;stop;[0.9994606306355447, 0.0001333658066019579]
(26, 3);7;48;1;;0.4;False;;1665;stop;[0.9934684302554405, 0.0019480465591133881]
(26, 3);8;233;1;;0.6;True;;2027;stop;[0.08567249797070177, 0.851847042232963]
(26, 3);9;28;1;;0.4;False;;5198;stop;[0.9911593766600137, 0.00031357455487855804]
(28, 0);0;410;2;;0.9;True;;3711;stop;[0.0011156512592542284, 0.9985591696914656]
(28, 0);1;121;2;;0.9;True;;6532;stop;[0.001956792228056565, 0.9979283900046548]
(28, 0);2;118;2;;0.9;True;;4950;stop;[0.010163949363368967, 0.9892747881829623]
(28, 0);3;149;2;;0.1;False;;3324;stop;[0.7775855707918836, 0.009561610137335795]
(28, 0);4;136;2;;0.9;True;;6286;stop;[0.004536366448387605, 0.9950083569871906]
(28, 0);5;115;2;;0.9;True;;5843;stop;[0.007812488719976466, 0.9917525465230966]
(28, 0);6;491;2;;0.9;True;;6051;stop;[0.0016742734884343117, 0.9982504512775086]
(28, 0);7;171;2;;0.9;True;;4717;stop;[0.0027572662290144415, 0.9971134777561428]
(28, 0);8;114;2;;0.9;True;;3911;stop;[0.025129706302062464, 0.9729187943309884]
(28, 0);9;141;2;;0.9;True;;5009;stop;[0.00546763804256644, 0.994232966159564]
(42, 0);0;148;2;;1.0;True;;459;stop;[0.007120040525969136, 0.9926848639646328]
(42, 0);1;121;2;;1.0;True;;530;stop;[0.0030751095011764644, 0.9968403592482904]
(42, 0);2;151;2;;1.0;True;;321;stop;[0.0030273997012713752, 0.9968288689882163]
(42, 0);3;40;2;;1.0;True;;618;stop;[0.008314701449595419, 0.9915556032175197]
(42, 0);4;105;2;;1.0;True;;255;stop;[0.0043987976951976, 0.99546153226224]
(42, 0);5;95;2;;1.0;True;;363;stop;[0.0018100070932842488, 0.9980771631438883]
(42, 0);6;67;2;;1.0;True;;513;stop;[0.005058819883825166, 0.994642269143268]
(42, 0);7;66;2;;1.0;True;;510;stop;[0.0029806717211446924, 0.996898169518103]
(42, 0);8;235;2;;1.0;True;;438;stop;[0.0016482549787569668, 0.9982135081621507]
(42, 0);9;154;2;;1.0;True;;659;stop;[0.005554206921154315, 0.994316638204302]
(42, 1);0;276;2;;1.0;True;;306;stop;[0.0018967680373048986, 0.9980231342927228]
(42, 1);1;70;2;;1.0;True;;358;stop;[0.002590557766878922, 0.9972468329853201]
(42, 1);2;75;2;;1.0;True;;347;stop;[0.004608546529272362, 0.995168774825831]
(42, 1);3;89;2;;1.0;True;;746;stop;[0.0010160993073663703, 0.9988416753569749]
(42, 1);4;228;2;;1.0;True;;394;stop;[0.0021655378119136595, 0.9977286311154484]
(42, 1);5;281;2;;1.0;True;;475;stop;[0.0007977470685678492, 0.9990938775065397]
(42, 1);6;88;2;;1.0;True;;341;stop;[0.0012842500166252715, 0.9986705595756192]
(42, 1);7;47;2;;1.0;True;;374;stop;[0.0013249122425137443, 0.9985917401228477]
(42, 1);8;126;2;;1.0;True;;556;stop;[0.006487701040401399, 0.9934248991497326]
(42, 1);9;60;2;;1.0;True;;467;stop;[0.005059825885124011, 0.9948402040062659]
(42, 2);0;255;2;;1.0;True;;175;stop;[0.9440927785810244, 0.0023770242707907424]
(42, 2);1;46;2;;1.0;True;;304;stop;[0.9602344312062581, 0.0023069525023620982]
(42, 2);2;134;2;;1.0;True;;575;stop;[0.9828850027355617, 0.0004577726311569525]
(42, 2);3;133;2;;1.0;True;;430;stop;[0.9754931513782668, 0.0005229303788850374]
(42, 2);4;34;2;;1.0;True;;531;stop;[0.9837171889882842, 0.0016758797519884651]
(42, 2);5;103;2;;1.0;True;;367;stop;[0.9249358877026078, 0.001434726467274234]
(42, 2);6;110;2;;1.0;True;;411;stop;[0.8759683070804051, 0.0004921139275447561]
(42, 2);7;349;2;;1.0;True;;360;stop;[0.9587921846437542, 0.0012921395363125444]
(42, 2);8;99;2;;1.0;True;;618;stop;[0.9836931951022284, 0.0009254861923240557]
(42, 2);9;70;2;;1.0;True;;349;stop;[0.9717851705704982, 0.001137843220993649]
(42, 3);0;57;2;;1.0;True;;375;stop;[0.003272570841681751, 0.9965763880195058]
(42, 3);1;159;2;;1.0;True;;450;stop;[0.005059707663568333, 0.9948167258757217]
(42, 3);2;92;2;;1.0;True;;366;stop;[0.000698631938381667, 0.9992385944028456]
(42, 3);3;105;2;;1.0;True;;496;stop;[0.006288929073479385, 0.99355632820242]
(42, 3);4;96;2;;1.0;True;;452;stop;[0.00100041674656469, 0.9989120888060004]
(42, 3);5;125;2;;1.0;True;;606;stop;[0.006902704421296195, 0.9929332613656657]
(42, 3);6;104;2;;1.0;True;;332;stop;[0.001244730081529883, 0.9986644961410622]
(42, 3);7;36;2;;1.0;True;;637;stop;[0.004331189220544802, 0.9955965729238282]
(42, 3);8;153;2;;1.0;True;;467;stop;[0.007576118165548587, 0.9922755268971064]
(42, 3);9;72;2;;1.0;True;;477;stop;[0.001264300981598995, 0.9986402430034877]
(43, 0);0;266;1;;1.0;True;;547;stop;[0.0033764437313821153, 0.9965737834466264]
(43, 0);1;95;1;;1.0;True;;662;stop;[0.0030752326750672306, 0.9968802808488357]
(43, 0);2;121;1;;1.0;True;;483;stop;[0.0020828037889085082, 0.9978372244100959]
(43, 0);3;117;1;;1.0;True;;498;stop;[0.012819147361884215, 0.9870196557602409]
(43, 0);4;159;1;;1.0;True;;675;stop;[0.00419852308930764, 0.9957368505654084]
(43, 0);5;110;1;;1.0;True;;587;stop;[0.008314154330908532, 0.9914906760796467]
(43, 0);6;130;1;;1.0;True;;578;stop;[0.005059589444774873, 0.9947934850132433]
(43, 0);7;120;1;;1.0;True;;554;stop;[0.006487045235240854, 0.9933244387168361]
(43, 0);8;170;1;;1.0;True;;808;stop;[0.009555899001891428, 0.99007775144632]
(43, 0);9;90;1;;1.0;True;;665;stop;[0.010651732556904032, 0.9892751382899225]
(43, 1);0;147;1;;1.0;True;;771;stop;[0.9651085854610781, 0.005540496941893752]
(43, 1);1;136;1;;1.0;True;;726;stop;[0.9722534923624029, 0.009024374022624739]
(43, 1);2;90;1;;1.0;True;;694;stop;[0.9098207206586378, 0.0142534300745843]
(43, 1);3;76;1;;1.0;True;;658;stop;[0.9754250926569595, 0.004218645328167814]
(43, 1);4;95;1;;1.0;True;;526;stop;[0.9759814044781738, 0.004449620165515369]
(43, 1);5;101;1;;1.0;True;;794;stop;[0.9659785533019362, 0.005523872585554572]
(43, 1);6;324;1;;1.0;True;;590;stop;[0.8817060736342297, 0.029935537659801784]
(43, 1);7;129;1;;1.0;True;;562;stop;[0.943487211960799, 0.01039962841511163]
(43, 1);8;103;1;;1.0;True;;746;stop;[0.924742772028912, 0.015664403388845546]
(43, 1);9;142;1;;1.0;True;;588;stop;[0.9865911891719804, 0.003164730944026188]
(43, 2);0;95;1;;1.0;True;;634;stop;[0.0007553691804878898, 0.9991962223183564]
(43, 2);1;120;1;;1.0;True;;551;stop;[0.0014549947440199095, 0.9984983140741062]
(43, 2);2;313;1;;1.0;True;;684;stop;[0.0032222015277948973, 0.9966901781856752]
(43, 2);3;105;1;;1.0;True;;591;stop;[0.008058754326378014, 0.9915396635350776]
(43, 2);4;198;1;;1.0;True;;820;stop;[0.0014102944910232384, 0.9985445494557141]
(43, 2);5;318;1;;1.0;True;;724;stop;[0.00025315383409641807, 0.999736736002094]
(43, 2);6;111;1;;1.0;True;;670;stop;[0.0020506732681945996, 0.997914856504448]
(43, 2);7;87;1;;1.0;True;;704;stop;[0.0007793300777860808, 0.9991745615240238]
(43, 2);8;69;1;;1.0;True;;643;stop;[0.007576338535807566, 0.9923046369128794]
(43, 2);9;277;1;;1.0;True;;943;stop;[0.0006771653848561953, 0.999280255869613]
(43, 3);0;102;1;;1.0;True;;628;stop;[0.005060076813497453, 0.9948895228095572]
(43, 3);1;113;1;;1.0;True;;742;stop;[0.000911005791239375, 0.9990393815542826]
(43, 3);2;81;1;;1.0;True;;577;stop;[0.0022516902911174034, 0.9976784368375843]
(43, 3);3;369;1;;1.0;True;;594;stop;[0.006903639260926265, 0.9930676168507079]
(43, 3);4;113;1;;1.0;True;;514;stop;[0.003707063941157502, 0.9962421543131842]
(43, 3);5;173;1;;1.0;True;;666;stop;[0.0025507852967266544, 0.9973994350357573]
(43, 3);6;122;1;;1.0;True;;1484;stop;[0.0013668462829520855, 0.9985021173543532]
(43, 3);7;206;1;;1.0;True;;1155;stop;[0.0023964924170509017, 0.9975041610725837]
(43, 3);8;163;1;;1.0;True;;423;stop;[0.00433129868134182, 0.995621859967825]
(43, 3);9;106;1;;1.0;True;;644;stop;[0.001548682449150146, 0.9984006276610143]
(45, 0);0;322;2;;1.0;True;;1338;stop;[0.2265865697836566, 0.676462563960579]
(45, 0);1;214;2;;1.0;True;;1123;stop;[0.022955853520410036, 0.9761078044666234]
(45, 0);2;225;2;;1.0;True;;1976;stop;[0.016398269128587283, 0.9833112938122811]
(45, 0);3;180;2;;1.0;True;;1291;stop;[0.03111085045903589, 0.9678302831233836]
(45, 0);4;102;2;;1.0;True;;1932;stop;[0.026741620444771366, 0.9725982087403978]
(45, 0);5;261;2;;1.0;True;;2422;stop;[0.08372216257663755, 0.8861432806165298]
(45, 0);6;319;2;;1.0;True;;1640;stop;[0.005218070235412697, 0.9943879473502069]
(45, 0);7;481;2;;1.0;True;;1255;stop;[0.022963998940931037, 0.9764541220300085]
